time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1985-11-09T11:38:17.330Z,44.6643333,-111.0353333,10.88,4.26,md,16,60,0.07489,0.17,uu,uu50026765,2018-08-28T03:20:46.640Z,"Yellowstone National Park, Wyoming",earthquake,0.45,0.75,,6,reviewed,uu,uu
1985-10-29T00:10:39.320Z,44.628,-111.082,5,3,ml,,,,1,us,usp0002m83,2014-11-07T00:37:21.808Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-28T08:28:37.630Z,44.57,-111.109,5,2.9,ml,,,,0.7,us,usp0002m73,2014-11-07T00:37:21.668Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-10-20T06:27:22.440Z,44.634,-111.074,5,2.8,ml,,,,0.8,us,usp0002kyz,2014-11-07T00:37:20.204Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-19T18:18:17.300Z,44.633,-111.064,5,2.7,ml,,,,0.4,us,usp0002kyg,2014-11-07T00:37:20.158Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-19T16:45:05.460Z,44.6381667,-111.0196667,11.27,2.63,md,19,49,0.06637,0.28,uu,uu50025855,2018-08-28T03:18:55.750Z,"Yellowstone National Park, Wyoming",earthquake,0.63,0.87,,3,reviewed,uu,uu
1985-10-19T16:32:35.660Z,44.679,-110.983,5,4,ml,,,,0.8,us,usp0002kye,2014-11-07T00:37:20.153Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-10-19T16:09:37.700Z,44.649,-111.062,5,2.9,ml,,,,0.7,us,usp0002kyd,2014-11-07T00:37:20.151Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-19T15:55:42.380Z,44.64,-111.029,5,2.8,ml,,,,0.4,us,usp0002kyb,2014-11-07T00:37:20.148Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-10-19T15:40:24.380Z,44.594,-111.016,5,2.7,ml,,,,0.4,us,usp0002kya,2014-11-07T00:37:20.147Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-10-19T15:34:59.510Z,44.655,-111.006,5,4.1,ml,,,,0.8,us,usp0002ky9,2014-11-07T00:37:20.144Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-10-19T15:33:47.470Z,44.624,-111.028,5,3,ml,,,,0.5,us,usp0002ky8,2014-11-07T00:37:20.143Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-10-19T13:01:57.590Z,44.627,-111.058,5,2.7,ml,,,,0.9,us,usp0002ky3,2014-11-07T00:37:20.133Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-19T12:47:49.780Z,44.641,-111.08,5,3.6,ml,,,,0.8,us,usp0002ky2,2014-11-07T00:37:20.130Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-19T11:47:02.230Z,44.645,-111.062,5,3,ml,,,,0.7,us,usp0002kxz,2014-11-07T00:37:20.124Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-19T11:43:12.270Z,44.634,-111.096,5,2.7,ml,,,,0.7,us,usp0002kxy,2014-11-07T00:37:20.123Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-19T11:31:10.900Z,44.612,-111.053,5,3,ml,,,,1.1,us,usp0002kxx,2014-11-07T00:37:20.121Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-10-19T09:45:16.360Z,44.656,-111.078,5,3.4,ml,,,,0.7,us,usp0002kxr,2014-11-07T00:37:20.108Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-19T09:28:43.680Z,44.631,-111.078,5,3.2,ml,,,,0.7,us,usp0002kxq,2014-11-07T00:37:20.106Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-19T09:18:03.480Z,44.644,-111.109,5,3,ml,,,,0.9,us,usp0002kxp,2014-11-07T00:37:20.105Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-10-19T06:33:02.820Z,44.658,-111.063,5,3.1,ml,,,,0.8,us,usp0002kxj,2014-11-07T00:37:20.098Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-19T04:00:38.420Z,44.628,-111.075,5,2.7,ml,,,,0.5,us,usp0002kxf,2014-11-07T00:37:20.090Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-17T19:57:08.250Z,44.634,-111.099,5,2.8,ml,,,,0.8,us,usp0002kw1,2014-11-07T00:37:19.877Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-10-17T10:47:59.320Z,44.646,-111.076,5,2.8,ml,,,,0.6,us,usp0002kvm,2014-11-07T00:37:19.837Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-17T10:18:01.840Z,44.611,-111.107,5,2.5,ml,,,,0.8,us,usp0002kvj,2014-11-07T00:37:19.834Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-10-17T08:01:46.730Z,44.635,-111.056,5,3.3,ml,,,,0.6,us,usp0002kvd,2014-11-07T00:37:19.815Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,us
1985-10-17T03:06:03.530Z,44.6468333,-111.0228333,11.26,2.65,md,18,47,0.06916,0.19,uu,uu50025230,2018-08-28T03:17:34.440Z,"Yellowstone National Park, Wyoming",earthquake,0.46,0.63,,4,reviewed,uu,uu
1985-09-24T19:19:11.560Z,44.773,-111.163,5,2.9,ml,,,,0.9,us,usp0002k2z,2014-11-07T00:37:12.322Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-09-24T19:14:55.070Z,44.786,-111.161,5,2.9,ml,,,,0.9,us,usp0002k2y,2014-11-07T00:37:12.320Z,"western Montana",earthquake,,,,,reviewed,us,us
1985-09-20T05:07:51.010Z,44.3555,-110.8168333,5.42,2.69,md,18,95,0.09942,0.23,uu,uu50024155,2018-08-28T03:15:21.320Z,"Yellowstone National Park, Wyoming",earthquake,0.62,1.87,,3,reviewed,uu,uu
1985-03-05T20:34:36.280Z,44.767,-110.683,5,3.2,ml,,,,0.3,us,usp0002cg9,2014-11-07T00:36:17.035Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,but
1985-03-05T20:30:40.020Z,44.776,-110.799,5,3.6,ml,,,,0.8,us,usp0002cg8,2014-11-07T00:36:17.031Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1985-03-01T23:45:51.940Z,44.7965,-110.7741667,11.7,2.77,md,22,108,0.08787,0.22,uu,uu50019515,2018-08-28T03:08:24.290Z,"Yellowstone National Park, Wyoming",earthquake,0.53,0.65,,4,reviewed,uu,uu
1985-03-01T23:33:27.510Z,44.7968333,-110.7721667,11.25,2.5,md,21,108,0.08719,0.22,uu,uu50019495,2018-08-28T03:08:21.640Z,"Yellowstone National Park, Wyoming",earthquake,0.51,0.67,,5,reviewed,uu,uu
1984-10-06T20:30:13.580Z,44.743,-110.528,5,3.2,ml,,,,0.7,us,usp00027yz,2014-11-07T00:35:33.309Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,but
1984-05-04T04:02:30.010Z,44.637,-110.063,5,3,ml,,,,0.6,us,usp000244j,2014-11-07T00:34:52.311Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,but
1984-01-24T07:12:47.160Z,44.453,-110.519,5,3.3,ml,,,,0.8,us,usp00021h8,2014-11-07T00:34:24.088Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,but
1984-01-14T22:24:00.840Z,44.779,-111.0045,10.25,3.9,md,9,296,0.8869,0.19,uu,uu50012255,2018-08-28T03:00:56.700Z,"Yellowstone National Park, Wyoming",earthquake,4.1,2.87,,3,reviewed,uu,uu
1983-10-13T09:45:26.560Z,44.708,-111.073,5,3.5,ml,,,,0.9,us,usp0001yyv,2014-11-07T00:33:59.158Z,"Yellowstone National Park, Montana",earthquake,,,,,reviewed,us,but
1983-06-12T01:00:41.390Z,44.2305,-110.8011667,6.35,2.98,md,7,251,0.3527,0.59,uu,uu50009945,2018-08-28T02:56:54.100Z,"Yellowstone National Park, Wyoming",earthquake,11.38,13.64,,3,reviewed,uu,uu
1983-02-06T20:25:16.590Z,44.571,-110.643,5,4.7,mb,,,,0.9,us,usp0001svp,2018-06-04T20:43:45.000Z,"Yellowstone National Park, Wyoming",earthquake,,,,5,reviewed,us,us
1982-11-08T01:18:29.340Z,44.784,-110.921,5,3.6,ml,,,,0.9,us,usp0001qs4,2014-11-07T00:32:09.779Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,mso
1982-07-10T01:19:54.870Z,44.19,-110.901,5,3,ml,,,,0.4,us,usp0001nbd,2014-11-07T00:31:36.500Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1982-05-21T01:14:35.770Z,44.777,-110.847,5,3.3,ml,,,,0.6,us,usp0001mek,2014-11-07T00:31:19.442Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1981-10-08T16:49:32.200Z,44.233,-110.795,1,3,ml,,,,,us,usp0001gbv,2014-11-07T00:30:12.710Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-05-22T07:56:41.000Z,44.83,-110.997,7,4.2,ml,,,,,us,usp0001dtb,2014-11-07T00:29:30.527Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-04-15T18:46:37.800Z,44.398,-111.293,5,3.8,ml,,,,0.6,us,usp0001d5z,2014-11-07T00:29:13.963Z,"southern Idaho",earthquake,,,,,reviewed,us,us
1981-03-12T17:09:09.030Z,44.292,-110.746,0.8,3.1,ml,,,,,us,usp0001cnz,2014-11-07T00:29:04.085Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-03-12T15:55:41.920Z,44.28,-110.759,0.8,3.4,ml,,,,,us,usp0001cny,2014-11-07T00:29:04.083Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-03-12T15:12:02.270Z,44.29,-110.755,0.9,2.5,ml,,,,,us,usp0001cnx,2014-11-07T00:29:04.082Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-03-12T15:00:22.460Z,44.265,-110.752,0.9,2.6,ml,,,,,us,usp0001cnv,2014-11-07T00:29:04.076Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-03-12T14:48:13.770Z,44.276,-110.76,2.3,3,ml,,,,,us,usp0001cnu,2014-11-07T00:29:04.072Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-03-12T14:41:12.610Z,44.272,-110.75,0.2,2.6,ml,,,,,us,usp0001cnt,2014-11-07T00:29:04.067Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-03-12T14:29:32.160Z,44.288,-110.749,4,2.6,ml,,,,,us,usp0001cns,2014-11-07T00:29:04.066Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-03-12T14:23:55.260Z,44.294,-110.75,4.5,2.5,ml,,,,,us,usp0001cnr,2014-11-07T00:29:04.064Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-03-12T14:22:44.660Z,44.296,-110.761,3.6,2.5,ml,,,,,us,usp0001cnq,2014-11-07T00:29:04.061Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-03-12T14:19:38.220Z,44.288,-110.759,2.3,3.1,ml,,,,,us,usp0001cnp,2014-11-07T00:29:04.059Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,nc,us
1981-03-12T14:12:02.250Z,44.273,-110.762,0.6,3.8,ml,,,,,us,usp0001cnn,2014-11-07T00:29:04.050Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,us
1980-11-14T21:08:10.400Z,44.592,-111.04,11,3.2,ml,,,,,us,usp0001att,2014-11-06T23:24:27.243Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,g,gs
1980-05-10T23:41:47.500Z,44.757,-111.278,5,4.2,ml,,,,,us,usp0001756,2014-11-06T23:24:21.705Z,"western Montana",earthquake,,,,,reviewed,us,gs
1980-02-27T06:05:49.500Z,44.764,-111.042,5,3.4,ml,,,,,us,usp00015qp,2014-11-06T23:24:18.387Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,us,gs
1980-02-22T10:18:27.700Z,44.808,-110.9,1,4.5,mb,,,,,us,usp00015m7,2018-06-04T20:43:45.000Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,gl,us
1980-02-20T12:07:52.800Z,44.805,-110.917,1,3.3,ml,,,,,us,usp00015jw,2014-11-06T23:24:18.043Z,"Yellowstone National Park, Wyoming",earthquake,,,,,reviewed,gl,gs
